pad_scraped,pad_Neighborhood,pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2016-09-18,West Roxbury,74,2200.0,2163.85,2.04,1078.15,1060.43
2016-10-28,Allston,650,2200.0,2592.94,2.08,1055.35,1243.85
2016-10-28,Back Bay,431,2950.0,3494.01,1.2,2464.05,2918.45
2016-10-28,Bay Village,24,2275.0,2851.25,1.67,1365.0,1710.75
2016-10-28,Beacon Hill,115,2500.0,2884.21,1.02,2457.26,2834.91
2016-10-28,Brighton,881,2200.0,2534.19,2.44,901.49,1038.43
2016-10-28,Charlestown,76,2600.0,2978.14,1.24,2102.13,2407.86
2016-10-28,Chinatown,68,4577.5,5269.03,1.25,3662.0,4215.22
2016-10-28,Dorchester,76,2100.0,2424.3,2.17,967.27,1116.65
2016-10-28,Downtown,286,3269.5,3843.44,1.11,2949.77,3467.59
2016-10-28,East Boston,81,2400.0,2565.25,2.12,1130.23,1208.05
2016-10-28,Fenway,956,2400.0,2947.12,1.21,1989.94,2443.58
2016-10-28,Hyde Park,11,1695.0,1890.91,1.55,1096.76,1223.53
2016-10-28,Jamaica Plain,157,2600.0,2810.68,2.68,969.6,1048.16
2016-10-28,Leather District,9,2760.0,3398.56,1.0,2760.0,3398.56
2016-10-28,Longwood Medical Area,48,2325.0,2364.69,0.98,2374.47,2415.0
2016-10-28,Mattapan,13,2200.0,2447.31,2.77,794.44,883.75
2016-10-28,Mission Hill,231,3000.0,3401.86,2.65,1134.21,1286.14
2016-10-28,North End,149,2800.0,3065.3,1.87,1495.34,1637.03
2016-10-28,Roslindale,16,1947.5,2059.06,2.31,842.16,890.41
2016-10-28,Roxbury,138,2662.5,3120.09,2.25,1181.43,1384.48
2016-10-28,South Boston,120,2997.5,3211.31,1.78,1688.73,1809.19
2016-10-28,South Boston Waterfront,65,3800.0,4588.14,1.43,2655.91,3206.76
2016-10-28,South End,213,3191.0,3290.71,1.58,2016.86,2079.89
2016-10-28,West End,48,4340.0,5440.54,1.4,3109.25,3897.7
2016-10-28,West Roxbury,56,2150.0,2134.25,1.77,1216.16,1207.25
2016-11-18,Allston,662,2250.0,2545.92,2.04,1103.33,1248.44
2016-11-18,Back Bay,480,3000.0,3713.05,1.19,2530.76,3132.27
2016-11-18,Bay Village,24,3875.0,3374.67,1.92,2021.74,1760.7
2016-11-18,Beacon Hill,150,2650.0,3050.15,1.08,2453.7,2824.22
2016-11-18,Brighton,880,2200.0,2534.41,2.42,910.2,1048.56
2016-11-18,Charlestown,73,2600.0,3147.21,1.26,2063.04,2497.24
2016-11-18,Chinatown,90,5439.5,5501.33,1.32,4113.91,4160.67
2016-11-18,Dorchester,92,2137.5,2443.5,2.0,1068.75,1221.75
2016-11-18,Downtown,302,3452.0,4169.91,1.16,2987.12,3608.34
2016-11-18,East Boston,97,2375.0,2477.04,1.82,1301.55,1357.47
2016-11-18,Fenway,993,2425.0,3009.08,1.24,1957.74,2429.28
2016-11-18,Hyde Park,12,1672.5,1789.58,1.67,1003.5,1073.75
2016-11-18,Jamaica Plain,144,2650.0,2853.03,2.6,1017.6,1095.56
2016-11-18,Leather District,10,2719.0,3207.4,1.0,2719.0,3207.4
2016-11-18,Longwood Medical Area,49,2400.0,2371.53,0.98,2450.0,2420.94
2016-11-18,Mattapan,13,2300.0,2700.77,2.77,830.56,975.28
2016-11-18,Mission Hill,238,3000.0,3458.06,2.58,1164.76,1342.61
2016-11-18,North End,173,2800.0,3149.06,1.81,1547.6,1740.53
2016-11-18,Roslindale,16,1947.5,2059.06,2.38,820.0,866.97
2016-11-18,Roxbury,133,2600.0,3158.61,2.2,1184.25,1438.68
2016-11-18,South Boston,129,2950.0,3252.67,1.65,1786.62,1969.92
2016-11-18,South Boston Waterfront,77,4076.0,5103.14,1.57,2593.82,3247.45
2016-11-18,South End,245,3200.0,3296.26,1.51,2118.92,2182.66
2016-11-18,West End,54,4921.0,5283.06,1.39,3543.12,3803.8
2016-11-18,West Roxbury,58,2200.0,2190.17,1.69,1302.04,1296.22
2016-12-19,Allston,822,2400.0,2692.09,2.24,1071.01,1201.36
2016-12-19,Back Bay,496,2908.5,3572.21,1.2,2432.74,2987.88
2016-12-19,Bay Village,28,3385.5,3325.07,1.75,1934.57,1900.04
2016-12-19,Beacon Hill,163,2550.0,2893.99,1.13,2246.76,2549.84
2016-12-19,Brighton,948,2300.0,2559.22,2.43,946.77,1053.47
2016-12-19,Charlestown,78,2600.0,3088.9,1.28,2028.0,2409.34
2016-12-19,Chinatown,92,5157.0,5167.57,1.34,3857.27,3865.17
2016-12-19,Dorchester,79,2200.0,2349.29,2.13,1034.52,1104.73
2016-12-19,Downtown,333,3349.0,4026.73,1.17,2874.27,3455.93
2016-12-19,East Boston,98,2300.0,2398.06,1.79,1288.0,1342.91
2016-12-19,Fenway,1112,2500.0,3027.66,1.38,1807.54,2189.05
2016-12-19,Hyde Park,19,1650.0,1735.26,1.53,1081.03,1136.9
2016-12-19,Jamaica Plain,150,2650.0,2870.13,2.59,1021.85,1106.74
2016-12-19,Leather District,9,2700.0,2895.56,0.78,3471.43,3722.86
2016-12-19,Longwood Medical Area,50,2325.0,2365.1,0.96,2421.88,2463.65
2016-12-19,Mattapan,20,2350.0,2523.0,2.85,824.56,885.26
2016-12-19,Mission Hill,387,3600.0,3753.87,3.05,1180.68,1231.14
2016-12-19,North End,222,2900.0,3203.59,1.86,1555.07,1717.87
2016-12-19,Roslindale,15,1825.0,2073.0,2.2,829.55,942.27
2016-12-19,Roxbury,156,2700.0,3117.72,2.33,1160.33,1339.85
2016-12-19,South Boston,133,3000.0,3322.45,1.75,1712.45,1896.51
2016-12-19,South Boston Waterfront,100,4114.0,5120.45,1.57,2620.38,3261.43
2016-12-19,South End,266,3000.0,3229.58,1.48,2030.53,2185.92
2016-12-19,West End,56,3312.5,4590.27,1.34,2473.33,3427.4
2016-12-19,West Roxbury,64,2000.0,2152.3,1.77,1132.74,1219.0
2017-01-18,Allston,1112,2562.5,2829.26,2.45,1046.07,1154.97
2017-01-18,Back Bay,596,3100.0,3847.59,1.23,2520.6,3128.46
2017-01-18,Bay Village,27,2636.0,4371.37,1.59,1655.16,2744.81
2017-01-18,Beacon Hill,228,2800.0,3346.71,1.22,2296.4,2744.79
2017-01-18,Brighton,1034,2300.0,2593.94,2.44,944.48,1065.19
2017-01-18,Charlestown,81,2650.0,3404.0,1.32,2006.07,2576.86
2017-01-18,Chinatown,99,4760.0,4947.0,1.41,3366.0,3498.24
2017-01-18,Dorchester,97,2400.0,2687.01,2.07,1158.21,1296.72
2017-01-18,Downtown,358,3464.5,4129.95,1.16,2995.87,3571.31
2017-01-18,East Boston,115,2400.0,2572.41,2.14,1121.95,1202.55
2017-01-18,Fenway,1468,2600.0,3058.35,1.51,1727.06,2031.52
2017-01-18,Hyde Park,15,1695.0,1895.0,1.47,1155.68,1292.05
2017-01-18,Jamaica Plain,189,2750.0,3207.47,2.54,1082.81,1262.94
2017-01-18,Leather District,11,3295.0,6053.64,1.27,2588.93,4756.43
2017-01-18,Longwood Medical Area,62,2500.0,2417.52,1.1,2279.41,2204.21
2017-01-18,Mattapan,19,2500.0,3135.63,2.74,913.46,1145.71
2017-01-18,Mission Hill,606,3800.0,3861.56,3.24,1171.31,1190.29
2017-01-18,North End,271,2800.0,3249.62,1.82,1536.03,1782.69
2017-01-18,Roslindale,13,1995.0,2108.54,2.08,960.56,1015.22
2017-01-18,Roxbury,226,3000.0,3505.27,2.7,1111.48,1298.67
2017-01-18,South Boston,151,3061.0,3583.99,1.74,1764.16,2065.58
2017-01-18,South Boston Waterfront,123,4139.0,5295.72,1.51,2737.08,3502.01
2017-01-18,South End,327,3200.0,3701.65,1.52,2109.68,2440.4
2017-01-18,West End,63,4003.0,4599.16,1.38,2898.72,3330.43
2017-01-18,West Roxbury,86,2200.0,2203.19,1.6,1371.01,1373.0
2017-02-19,Allston,1441,2550.0,2807.65,2.45,1040.36,1145.48
2017-02-19,Back Bay,498,3137.5,3972.31,1.27,2472.27,3130.08
2017-02-19,Bay Village,40,1705.0,2635.62,0.57,2965.22,4583.7
2017-02-19,Beacon Hill,215,2500.0,3058.31,1.09,2287.23,2798.03
2017-02-19,Brighton,1247,2200.0,2548.54,2.38,926.2,1072.93
2017-02-19,Charlestown,93,2650.0,3440.27,1.48,1785.87,2318.44
2017-02-19,Chinatown,96,7796.0,8901.58,1.33,5847.0,6676.19
2017-02-19,Dorchester,103,2200.0,2503.17,2.16,1020.72,1161.38
2017-02-19,Downtown,366,3445.0,4527.43,1.21,2852.65,3748.96
2017-02-19,East Boston,141,2500.0,2680.4,2.48,1007.14,1079.82
2017-02-19,Fenway,1917,2635.0,3263.95,1.5,1761.87,2182.42
2017-02-19,Hyde Park,14,1622.5,1964.64,1.64,987.61,1195.87
2017-02-19,Jamaica Plain,244,2762.5,2986.92,2.64,1048.29,1133.45
2017-02-19,Leather District,12,3282.0,4342.33,1.17,2813.14,3722.0
2017-02-19,Longwood Medical Area,50,2400.0,2462.5,1.08,2222.22,2280.09
2017-02-19,Mattapan,20,2500.0,2893.1,2.5,1000.0,1157.24
2017-02-19,Mission Hill,730,3297.5,3481.97,2.84,1161.2,1226.16
2017-02-19,North End,224,2700.0,3165.63,1.74,1554.76,1822.88
2017-02-19,Roslindale,23,2300.0,2486.74,2.91,789.55,853.66
2017-02-19,Roxbury,331,3000.0,3509.7,2.86,1047.47,1225.43
2017-02-19,South Boston,164,3030.5,3348.27,1.98,1529.24,1689.59
2017-02-19,South Boston Waterfront,110,4124.5,6321.9,1.39,2965.33,4545.16
2017-02-19,South End,301,3000.0,3446.48,1.54,1946.12,2235.76
2017-02-19,West End,69,5280.0,6077.83,1.38,3834.95,4414.42
2017-02-19,West Roxbury,69,2210.0,2250.41,1.88,1173.0,1194.45
2017-03-19,Allston,1847,2400.0,2726.02,2.32,1034.25,1174.74
2017-03-19,Back Bay,551,3000.0,3777.28,1.21,2481.98,3125.05
2017-03-19,Bay Village,60,2225.0,2751.05,1.05,2119.05,2620.05
2017-03-19,Beacon Hill,246,2494.5,2993.29,1.11,2239.59,2687.41
2017-03-19,Brighton,1556,2200.0,2512.99,2.28,966.19,1103.65
2017-03-19,Charlestown,105,2600.0,3302.06,1.61,1615.38,2051.57
2017-03-19,Chinatown,84,4622.5,8182.2,1.21,3806.76,6738.28
2017-03-19,Dorchester,137,2400.0,2565.88,2.4,999.39,1068.47
2017-03-19,Downtown,384,3446.5,4455.62,1.27,2717.57,3513.26
2017-03-19,East Boston,195,2500.0,2742.09,2.7,926.81,1016.56
2017-03-19,Fenway,2222,2500.0,3130.52,1.41,1770.8,2217.41
2017-03-19,Hyde Park,17,1550.0,1731.76,1.53,1013.46,1132.31
2017-03-19,Jamaica Plain,340,2800.0,2994.85,2.7,1035.91,1108.0
2017-03-19,Leather District,15,2600.0,2774.2,1.27,2052.63,2190.16
2017-03-19,Longwood Medical Area,95,2400.0,2423.42,0.93,2590.91,2616.19
2017-03-19,Mattapan,25,2425.0,2756.8,2.8,866.07,984.57
2017-03-19,Mission Hill,816,3000.0,3340.93,2.73,1100.72,1225.81
2017-03-19,North End,303,2790.0,3141.8,1.78,1565.5,1762.9
2017-03-19,Roslindale,26,2500.0,2863.08,2.65,942.03,1078.84
2017-03-19,Roxbury,401,3000.0,3429.89,2.81,1067.44,1220.4
2017-03-19,South Boston,181,3000.0,3316.55,2.08,1444.15,1596.53
2017-03-19,South Boston Waterfront,109,3784.0,5910.59,1.33,2844.52,4443.13
2017-03-19,South End,376,3100.0,3421.68,1.51,2048.51,2261.07
2017-03-19,West End,57,4700.0,6216.81,1.33,3525.0,4662.61
2017-03-19,West Roxbury,75,2400.0,2355.4,2.05,1168.83,1147.11
2017-04-18,Allston,2481,2520.0,2776.7,2.39,1055.74,1163.29
2017-04-18,Back Bay,525,3000.0,3390.9,1.21,2480.31,2803.5
2017-04-18,Bay Village,83,2300.0,2784.99,1.27,1818.1,2201.47
2017-04-18,Beacon Hill,268,2397.5,2801.32,1.1,2178.07,2544.93
2017-04-18,Brighton,2256,2400.0,2637.88,2.46,975.92,1072.65
2017-04-18,Charlestown,110,2600.0,3279.7,1.66,1562.84,1971.4
2017-04-18,Chinatown,62,4085.0,5185.02,1.44,2845.73,3612.03
2017-04-18,Dorchester,135,2400.0,2613.56,2.57,933.72,1016.8
2017-04-18,Downtown,392,3300.0,4127.12,1.29,2561.58,3203.63
2017-04-18,East Boston,179,2550.0,2595.31,2.75,927.74,944.23
2017-04-18,Fenway,2193,2450.0,2882.77,1.37,1785.59,2101.0
2017-04-18,Hyde Park,24,1745.0,1936.67,1.62,1073.85,1191.79
2017-04-18,Jamaica Plain,356,2800.0,2916.12,2.79,1002.82,1044.4
2017-04-18,Leather District,9,2500.0,2390.33,1.0,2500.0,2390.33
2017-04-18,Longwood Medical Area,86,2300.0,2365.76,0.91,2535.9,2608.4
2017-04-18,Mattapan,34,2912.5,3180.12,2.65,1100.28,1201.38
2017-04-18,Mission Hill,760,2850.0,3165.79,2.68,1062.81,1180.57
2017-04-18,North End,325,2800.0,2942.02,1.78,1571.68,1651.39
2017-04-18,Roslindale,26,2475.0,2364.92,2.65,932.61,891.13
2017-04-18,Roxbury,397,2900.0,3299.02,2.73,1064.05,1210.45
2017-04-18,South Boston,171,3200.0,3332.15,2.11,1515.79,1578.39
2017-04-18,South Boston Waterfront,70,3535.0,3953.6,1.31,2689.67,3008.17
2017-04-18,South End,338,3100.0,3345.86,1.58,1965.85,2121.77
2017-04-18,West End,41,3325.0,4857.34,1.37,2434.38,3556.27
2017-04-18,West Roxbury,79,2400.0,2462.41,2.15,1115.29,1144.29
2017-05-18,Allston,2989,2595.0,2825.63,2.4,1080.89,1176.95
2017-05-18,Back Bay,549,2950.0,3408.37,1.21,2431.76,2809.61
2017-05-18,Bay Village,77,1700.0,2502.58,1.04,1636.25,2408.74
2017-05-18,Beacon Hill,263,2400.0,2783.76,1.06,2262.37,2624.12
2017-05-18,Brighton,2884,2437.5,2709.41,2.53,962.98,1070.4
2017-05-18,Charlestown,111,2800.0,3392.28,1.83,1531.03,1854.89
2017-05-18,Chinatown,63,4475.0,6016.0,1.52,2936.72,3948.0
2017-05-18,Dorchester,153,2500.0,2753.53,2.76,904.26,995.96
2017-05-18,Downtown,391,3350.0,4124.3,1.39,2416.7,2975.28
2017-05-18,East Boston,175,2600.0,2683.01,2.79,932.38,962.15
2017-05-18,Fenway,2214,2450.0,2873.02,1.37,1783.72,2091.7
2017-05-18,Hyde Park,29,1800.0,1963.93,1.66,1087.5,1186.54
2017-05-18,Jamaica Plain,384,2800.0,2951.69,2.79,1002.05,1056.34
2017-05-18,Leather District,11,3269.0,2911.64,1.55,2115.24,1884.0
2017-05-18,Longwood Medical Area,89,2400.0,2371.46,0.92,2604.88,2573.9
2017-05-18,Mattapan,39,3000.0,3163.77,2.67,1125.0,1186.41
2017-05-18,Mission Hill,743,3000.0,3240.77,2.8,1072.67,1158.75
2017-05-18,North End,336,2800.0,3013.81,1.79,1565.39,1684.93
2017-05-18,Roslindale,29,2500.0,2599.45,2.72,917.72,954.23
2017-05-18,Roxbury,398,2850.0,3167.63,2.69,1058.12,1176.04
2017-05-18,South Boston,178,3250.0,3690.33,2.15,1514.4,1719.58
2017-05-18,South Boston Waterfront,63,3499.0,4130.14,1.35,2593.38,3061.16
2017-05-18,South End,416,3162.5,3369.19,1.49,2121.94,2260.62
2017-05-18,West End,44,2915.0,4089.11,1.32,2211.38,3102.09
2017-05-18,West Roxbury,108,2430.0,2530.79,2.01,1209.4,1259.56
2017-06-18,Allston,3280,2600.0,2829.33,2.39,1086.51,1182.34
2017-06-18,Back Bay,611,3000.0,3540.25,1.24,2421.4,2857.45
2017-06-18,Bay Village,58,2672.5,2915.34,1.5,1781.67,1943.56
2017-06-18,Beacon Hill,230,2500.0,2911.53,1.06,2366.26,2755.77
2017-06-18,Brighton,3555,2400.0,2695.74,2.47,970.65,1090.26
2017-06-18,Charlestown,109,2800.0,3489.28,1.95,1432.86,1785.6
2017-06-18,Chinatown,76,4822.5,6229.29,1.66,2908.81,3757.35
2017-06-18,Dorchester,154,2537.5,2779.62,2.71,937.11,1026.53
2017-06-18,Downtown,380,3500.0,4451.45,1.39,2514.18,3197.64
2017-06-18,East Boston,190,2500.0,2629.26,2.68,933.2,981.45
2017-06-18,Fenway,2298,2500.0,2861.9,1.34,1871.34,2142.23
2017-06-18,Hyde Park,31,1850.0,2127.58,1.74,1062.04,1221.39
2017-06-18,Jamaica Plain,376,2825.0,2990.87,2.83,997.37,1055.93
2017-06-18,Leather District,8,3322.5,3638.25,1.62,2044.62,2238.92
2017-06-18,Longwood Medical Area,103,2500.0,2465.05,0.94,2654.64,2617.53
2017-06-18,Mattapan,36,2952.5,2967.5,2.47,1194.27,1200.34
2017-06-18,Mission Hill,740,3000.0,3246.78,2.77,1081.87,1170.86
2017-06-18,North End,357,2750.0,2965.08,1.75,1570.8,1693.65
2017-06-18,Roslindale,35,2495.0,2579.54,2.69,928.99,960.47
2017-06-18,Roxbury,383,2895.0,3218.61,2.7,1070.26,1189.89
2017-06-18,South Boston,182,3250.0,3749.97,2.15,1512.79,1745.51
2017-06-18,South Boston Waterfront,81,3599.0,4315.33,1.33,2699.25,3236.5
2017-06-18,South End,387,3200.0,3378.1,1.56,2053.73,2168.04
2017-06-18,West End,42,2882.5,3915.88,1.21,2373.82,3224.84
2017-06-18,West Roxbury,110,2530.0,2518.99,2.0,1265.0,1259.5
2017-07-18,Allston,3372,2625.0,2845.54,2.41,1087.01,1178.33
2017-07-18,Back Bay,608,3000.0,3502.19,1.27,2359.64,2754.63
2017-07-18,Bay Village,57,2695.0,2914.47,1.58,1706.83,1845.83
2017-07-18,Beacon Hill,230,2550.0,2990.23,1.1,2318.18,2718.39
2017-07-18,Brighton,3689,2500.0,2719.4,2.53,989.86,1076.73
2017-07-18,Charlestown,96,3197.5,3544.61,2.05,1558.17,1727.32
2017-07-18,Chinatown,97,5500.0,6602.47,1.67,3293.21,3953.33
2017-07-18,Dorchester,158,2550.0,2754.16,2.84,897.33,969.17
2017-07-18,Downtown,408,3545.5,4796.6,1.44,2455.97,3322.6
2017-07-18,East Boston,186,2550.0,2627.45,2.79,913.87,941.63
2017-07-18,Fenway,2260,2465.0,2856.34,1.29,1903.93,2206.2
2017-07-18,Hyde Park,36,2050.0,2386.47,1.86,1101.49,1282.28
2017-07-18,Jamaica Plain,384,2800.0,3005.44,2.73,1024.0,1099.13
2017-07-18,Leather District,9,3350.0,3378.67,1.67,2010.0,2027.2
2017-07-18,Longwood Medical Area,97,2500.0,2522.47,0.98,2552.63,2575.58
2017-07-18,Mattapan,40,2952.5,3171.55,2.78,1063.96,1142.9
2017-07-18,Mission Hill,731,3200.0,3351.52,2.85,1121.38,1174.48
2017-07-18,North End,349,2700.0,2911.38,1.68,1605.28,1730.96
2017-07-18,Roslindale,37,2500.0,2564.32,2.92,856.48,878.52
2017-07-18,Roxbury,416,2950.0,3245.92,2.68,1101.62,1212.12
2017-07-18,South Boston,187,3200.0,3556.44,2.21,1448.91,1610.3
2017-07-18,South Boston Waterfront,94,3700.0,4418.8,1.46,2538.69,3031.88
2017-07-18,South End,403,3200.0,3438.97,1.5,2128.05,2286.97
2017-07-18,West End,53,2850.0,4306.17,1.21,2360.16,3566.05
2017-07-18,West Roxbury,137,2460.0,2477.77,1.93,1276.59,1285.81
2017-08-18,Allston,3444,2650.0,2849.1,2.39,1108.67,1191.97
2017-08-18,Back Bay,623,2850.0,3267.38,1.22,2342.41,2685.46
2017-08-18,Bay Village,62,2747.5,2925.16,1.53,1793.11,1909.05
2017-08-18,Beacon Hill,224,2500.0,2833.21,1.2,2081.78,2359.26
2017-08-18,Brighton,3987,2450.0,2711.74,2.51,976.62,1080.96
2017-08-18,Charlestown,117,3100.0,3394.85,1.87,1656.16,1813.68
2017-08-18,Chinatown,51,3400.0,3652.98,1.67,2040.0,2191.79
2017-08-18,Dorchester,193,2600.0,2728.38,2.69,965.0,1012.65
2017-08-18,Downtown,354,3181.5,3773.23,1.45,2195.42,2603.75
2017-08-18,East Boston,191,2550.0,2615.63,2.75,927.71,951.59
2017-08-18,Fenway,2153,2450.0,2693.43,1.33,1848.23,2031.87
2017-08-18,Hyde Park,28,1972.5,2349.0,1.75,1127.14,1342.29
2017-08-18,Jamaica Plain,378,2750.0,2857.74,2.74,1005.32,1044.71
2017-08-18,Leather District,9,3350.0,3364.22,1.78,1884.38,1892.38
2017-08-18,Longwood Medical Area,85,2550.0,2575.35,1.09,2330.65,2353.82
2017-08-18,Mattapan,41,2695.0,2934.8,2.54,1062.45,1156.99
2017-08-18,Mission Hill,728,3250.0,3311.68,2.97,1094.86,1115.64
2017-08-18,North End,347,2700.0,2835.07,1.78,1520.94,1597.03
2017-08-18,Roslindale,44,2500.0,2513.18,2.77,901.64,906.39
2017-08-18,Roxbury,400,2875.0,3109.88,2.67,1076.78,1164.75
2017-08-18,South Boston,181,3061.0,3248.77,2.13,1435.34,1523.39
2017-08-18,South Boston Waterfront,130,3438.0,3886.14,1.36,2525.08,2854.23
2017-08-18,South End,387,3186.0,3203.02,1.58,2021.28,2032.08
2017-08-18,West End,35,2800.0,3206.71,1.2,2333.33,2672.26
2017-08-18,West Roxbury,140,2430.0,2459.71,1.85,1313.51,1329.58
2017-09-19,Allston,1204,2600.0,2812.64,2.31,1124.43,1216.39
2017-09-19,Back Bay,307,3150.0,3905.34,1.29,2435.89,3019.99
2017-09-19,Bay Village,29,2400.0,2758.45,1.14,2109.09,2424.09
2017-09-19,Beacon Hill,148,2597.5,3230.3,1.28,2034.02,2529.55
2017-09-19,Brighton,1818,2350.0,2678.14,2.46,954.06,1087.29
2017-09-19,Charlestown,76,2770.0,3243.46,1.61,1725.57,2020.52
2017-09-19,Chinatown,84,6545.0,6613.21,1.61,4072.44,4114.89
2017-09-19,Dorchester,114,2400.0,2560.86,2.53,950.0,1013.67
2017-09-19,Downtown,262,3561.5,4521.07,1.3,2744.45,3483.88
2017-09-19,East Boston,127,2300.0,2463.2,2.45,939.23,1005.87
2017-09-19,Fenway,1001,2500.0,3241.54,1.39,1802.95,2337.74
2017-09-19,Hyde Park,14,2150.0,2781.0,2.36,912.12,1179.82
2017-09-19,Jamaica Plain,252,2850.0,3208.94,2.65,1073.54,1208.75
2017-09-19,Leather District,12,3875.0,4370.42,2.08,1860.0,2097.8
2017-09-19,Longwood Medical Area,66,2150.0,2501.82,1.03,2086.76,2428.24
2017-09-19,Mattapan,16,2225.0,2536.56,2.75,809.09,922.39
2017-09-19,Mission Hill,355,3200.0,3375.94,2.67,1199.58,1265.53
2017-09-19,North End,161,2700.0,3077.65,1.83,1473.56,1679.67
2017-09-19,Roslindale,34,2225.0,2281.62,2.41,922.56,946.04
2017-09-19,Roxbury,222,2872.5,3139.22,2.8,1026.88,1122.23
2017-09-19,South Boston,107,3000.0,3257.86,1.82,1646.15,1787.65
2017-09-19,South Boston Waterfront,111,3413.0,3929.05,1.32,2577.16,2966.84
2017-09-19,South End,199,3350.0,3693.74,1.63,2057.56,2268.69
2017-09-19,West End,46,6246.5,5784.5,1.2,5224.35,4837.95
2017-09-19,West Roxbury,68,2230.0,2226.25,1.87,1194.02,1192.01
2017-10-18,Allston,2578,2685.0,2876.38,2.31,1160.62,1243.34
2017-10-18,Back Bay,392,3275.0,4049.29,1.3,2522.2,3118.51
2017-10-18,Bay Village,23,3400.0,3312.17,2.0,1700.0,1656.09
2017-10-18,Beacon Hill,177,2600.0,3446.4,1.27,2054.46,2723.27
2017-10-18,Brighton,2767,2400.0,2673.23,2.42,990.13,1102.85
2017-10-18,Charlestown,81,3100.0,3561.28,1.73,1793.57,2060.46
2017-10-18,Chinatown,94,5766.0,5653.54,1.43,4044.81,3965.92
2017-10-18,Dorchester,153,2600.0,2796.9,2.7,963.2,1036.14
2017-10-18,Downtown,349,3749.0,4517.03,1.5,2506.52,3020.0
2017-10-18,East Boston,138,2350.0,2503.24,2.5,940.0,1001.3
2017-10-18,Fenway,1582,2500.0,2885.29,1.26,1991.44,2298.36
2017-10-18,Hyde Park,19,2200.0,2573.26,1.63,1348.39,1577.16
2017-10-18,Jamaica Plain,213,3000.0,3290.75,2.45,1226.49,1345.35
2017-10-18,Leather District,12,3547.5,3312.75,1.83,1935.0,1806.95
2017-10-18,Longwood Medical Area,82,2500.0,2540.24,1.05,2383.72,2422.09
2017-10-18,Mattapan,27,2500.0,2758.7,2.93,854.43,942.85
2017-10-18,Mission Hill,364,3367.5,3467.14,2.66,1263.68,1301.07
2017-10-18,North End,155,2695.0,2948.54,1.74,1547.13,1692.68
2017-10-18,Roslindale,27,2275.0,2524.96,2.44,930.68,1032.94
2017-10-18,Roxbury,226,2900.0,3089.05,2.55,1137.85,1212.02
2017-10-18,South Boston,145,2942.0,3180.92,1.96,1502.08,1624.06
2017-10-18,South Boston Waterfront,101,3650.0,4345.44,1.29,2835.77,3376.07
2017-10-18,South End,237,3400.0,3786.27,1.7,1994.55,2221.15
2017-10-18,West End,48,5462.0,5101.0,1.19,4599.58,4295.58
2017-10-18,West Roxbury,120,2405.0,2346.22,1.78,1348.6,1315.64
2017-11-18,Allston,1730,2700.0,2985.41,2.39,1128.53,1247.83
2017-11-18,Back Bay,378,3100.0,3865.17,1.21,2558.52,3190.03
2017-11-18,Bay Village,23,3500.0,3262.04,1.83,1916.67,1786.36
2017-11-18,Beacon Hill,178,2850.0,3361.88,1.31,2177.25,2568.3
2017-11-18,Brighton,1758,2400.0,2674.67,2.43,988.33,1101.45
2017-11-18,Charlestown,87,2825.0,3244.76,1.68,1683.39,1933.52
2017-11-18,Chinatown,125,5072.0,5291.71,1.49,3408.6,3556.26
2017-11-18,Dorchester,137,2610.0,2823.97,2.6,1004.41,1086.75
2017-11-18,Downtown,402,3616.0,4630.27,1.41,2559.21,3277.06
2017-11-18,East Boston,129,2300.0,2553.84,2.43,944.9,1049.19
2017-11-18,Fenway,1003,2700.0,3277.64,1.4,1930.22,2343.18
2017-11-18,Hyde Park,10,1900.0,2340.0,1.2,1583.33,1950.0
2017-11-18,Jamaica Plain,181,3095.0,3448.56,2.43,1276.07,1421.85
2017-11-18,Leather District,13,3700.0,3857.69,1.92,1924.0,2006.0
2017-11-18,Longwood Medical Area,42,2500.0,2703.45,1.21,2058.82,2226.37
2017-11-18,Mattapan,26,2475.0,2828.96,2.54,975.0,1114.44
2017-11-18,Mission Hill,384,3525.0,3917.5,2.87,1227.2,1363.84
2017-11-18,North End,220,2700.0,3129.72,1.88,1434.78,1663.14
2017-11-18,Roslindale,20,2372.5,2671.45,2.35,1009.57,1136.79
2017-11-18,Roxbury,211,2800.0,3069.16,2.38,1176.89,1290.02
2017-11-18,South Boston,222,3000.0,3605.4,1.89,1589.5,1910.26
2017-11-18,South Boston Waterfront,142,3777.0,4528.62,1.25,3013.11,3612.72
2017-11-18,South End,277,3200.0,3786.67,1.57,2042.4,2416.84
2017-11-18,West End,65,5919.0,5809.2,1.28,4635.36,4549.37
2017-11-18,West Roxbury,90,2330.0,2223.27,1.74,1335.67,1274.48
2017-12-18,Allston,1244,2800.0,3048.4,2.38,1175.17,1279.42
2017-12-18,Back Bay,439,3000.0,3961.62,1.21,2470.92,3262.95
2017-12-18,Bay Village,27,2860.0,2943.22,1.48,1930.5,1986.68
2017-12-18,Beacon Hill,186,2883.0,3676.66,1.44,2008.38,2561.27
2017-12-18,Brighton,1259,2395.0,2703.27,2.42,988.95,1116.24
2017-12-18,Charlestown,81,2625.0,3005.2,1.44,1817.31,2080.52
2017-12-18,Chinatown,130,4317.0,5168.19,1.45,2969.37,3554.84
